match_api_id,H_odd_min,H_odd_max,H_odd_mean,H_odd_std,D_odd_min,D_odd_max,D_odd_mean,D_odd_std,A_odd_min,A_odd_max,A_odd_mean,A_odd_std
1239538,7.6,11.0,9.641666666666667,7.6,4.75,5.5,5.008333333333334,4.75,1.29,1.35,1.3216666666666668,1.29
1239539,1.22,1.25,1.23,1.22,5.5,6.35,6.016666666666667,5.5,10.3,13.0,12.049999999999999,10.3
1239540,1.3,1.35,1.32,1.3,4.8,5.75,5.258333333333334,4.8,7.6,11.5,9.35,7.6
1239541,2.1,2.2,2.1333333333333333,2.1,3.4,3.7,3.516666666666667,3.4,3.2,3.3,3.266666666666667,3.2
1239542,1.9,2.0,1.9316666666666666,1.9,3.4,3.7,3.533333333333333,3.4,3.75,4.1,3.883333333333333,3.75
1239543,4.75,5.5,5.308333333333334,4.75,3.6,4.0,3.85,3.6,1.62,1.67,1.6466666666666667,1.62
1239544,2.0,2.1,2.0500000000000003,2.0,3.4,3.5,3.4499999999999997,3.4,3.2,3.7,3.483333333333333,3.2
1239545,2.38,2.65,2.485,2.38,3.2,3.5,3.3333333333333335,3.2,2.6,3.0,2.813333333333334,2.6
1239546,2.6,2.75,2.67,2.6,3.3,3.5,3.3833333333333333,3.3,2.5,2.7,2.5833333333333335,2.5
1239547,2.3,2.45,2.3516666666666666,2.3,3.25,3.4,3.3249999999999997,3.25,2.7,3.2,3.0,2.7
1478940,1.12,1.2,1.1449999999999998,1.12,5.8,9.0,7.675,5.8,13.0,19.0,16.666666666666668,13.0
1478943,2.3,2.5,2.4166666666666665,2.3,3.1,3.4,3.3333333333333335,3.1,2.7,3.0,2.8666666666666667,2.7
1478944,2.0,2.2,2.1,2.0,3.1,3.5,3.3083333333333336,3.1,3.5,3.6,3.5333333333333337,3.5
1478945,1.44,1.6,1.4866666666666666,1.44,3.7,4.6,4.243333333333333,3.7,5.4,7.0,6.691666666666666,5.4
1478946,1.4,1.5,1.4466666666666663,1.4,3.75,4.8,4.38,3.75,6.5,7.5,7.05,6.5
1478947,2.4,2.75,2.6,2.4,3.0,3.6,3.35,3.0,2.55,2.75,2.661666666666667,2.55
1478948,6.1,8.0,7.183333333333334,6.1,3.75,4.6,4.2683333333333335,3.75,1.4,1.5,1.4549999999999998,1.4
1478949,2.7,2.87,2.753333333333334,2.7,3.1,3.5,3.35,3.1,2.4,2.62,2.4950000000000006,2.4
1478950,2.2,2.4,2.313333333333333,2.2,3.1,3.5,3.3333333333333335,3.1,2.9,3.2,3.0666666666666664,2.9
1479071,1.1,1.12,1.1050000000000002,1.1,8.0,11.5,9.416666666666666,8.0,16.0,34.0,22.083333333333332,16.0
1479072,3.8,4.2,4.066666666666666,3.8,3.45,4.0,3.65,3.45,1.83,1.9,1.8516666666666666,1.83
1479073,1.9,2.1,2.0166666666666666,1.9,3.3,3.6,3.475,3.3,3.4,3.8,3.608333333333334,3.4
1479074,1.44,1.533,1.4888333333333332,1.44,4.0,4.5,4.288333333333333,4.0,6.0,7.0,6.375,6.0
1479075,1.61,1.7,1.6366666666666667,1.61,3.6,4.2,3.966666666666667,3.6,5.0,5.4,5.083333333333333,5.0
1479076,2.2,2.3,2.2583333333333333,2.2,3.3,3.6,3.5,3.3,2.9,3.1,2.983333333333333,2.9
1479077,1.62,1.75,1.6799999999999997,1.62,3.5,4.0,3.725,3.5,4.5,5.5,5.083333333333333,4.5
1479078,2.5,2.7,2.5875,2.5,3.1,3.5,3.3666666666666667,3.1,2.6,2.7,2.6449999999999996,2.6
1479079,1.53,1.615,1.5725,1.53,3.6,4.2,4.0,3.6,5.25,6.0,5.675,5.25
1479080,1.22,1.29,1.26,1.22,5.5,6.5,5.875,5.5,9.0,12.0,10.75,9.0
1479081,2.0,2.3,2.216666666666667,2.0,3.2,3.5,3.4000000000000004,3.2,3.0,3.5,3.1999999999999997,3.0
1479082,2.0,2.05,2.0250000000000004,2.0,3.3,3.6,3.4166666666666665,3.3,3.5,3.9,3.658333333333333,3.5
1479083,8.5,12.0,10.0,8.5,5.0,6.25,5.541666666666667,5.0,1.25,1.3,1.285,1.25
1479084,2.0,2.1,2.033333333333333,2.0,3.3,3.5,3.4166666666666665,3.3,3.3,3.9,3.6166666666666667,3.3
1479085,2.3,2.35,2.3083333333333336,2.3,3.2,3.7,3.4333333333333336,3.2,2.85,3.2,2.975,2.85
1479086,5.75,7.0,6.708333333333333,5.75,4.0,4.6,4.31,4.0,1.44,1.5,1.4783333333333335,1.44
1479087,2.3,2.4,2.3333333333333335,2.3,3.2,3.6,3.4000000000000004,3.2,2.8,3.2,2.983333333333334,2.8
1479088,2.3,2.38,2.313333333333333,2.3,3.2,3.6,3.4333333333333336,3.2,2.85,3.2,2.986666666666667,2.85
1479089,1.12,1.13,1.1233333333333333,1.12,8.0,9.5,8.75,8.0,14.5,23.0,18.416666666666668,14.5
1479090,1.57,1.65,1.6100000000000003,1.57,3.6,4.33,4.076666666666667,3.6,4.75,5.5,5.2250000000000005,4.75
1479091,1.5,1.55,1.531666666666667,1.5,4.0,4.5,4.155,4.0,5.5,6.25,5.9750000000000005,5.5
1479092,1.5,1.6,1.5466666666666669,1.5,3.8,4.5,4.176666666666667,3.8,5.2,6.0,5.783333333333334,5.2
1479093,1.62,1.75,1.6783333333333335,1.62,3.5,4.0,3.775,3.5,4.5,5.5,5.016666666666667,4.5
1479094,4.33,5.0,4.571666666666666,4.33,3.7,4.0,3.841666666666667,3.7,1.65,1.75,1.7133333333333332,1.65
1479095,2.0,2.25,2.141666666666667,2.0,3.4,3.6,3.4666666666666672,3.4,3.1,3.5,3.283333333333333,3.1
1479096,2.65,3.0,2.845,2.65,3.3,3.5,3.4166666666666665,3.3,2.3,2.5,2.4,2.3
1479097,2.4,2.6,2.4833333333333334,2.4,3.3,3.5,3.3499999999999996,3.3,2.75,2.88,2.805,2.75
1479098,3.4,3.7,3.5499999999999994,3.4,3.3,3.6,3.491666666666667,3.3,1.95,2.1,2.0416666666666665,1.95
1479099,2.1,2.3,2.2416666666666667,2.1,3.3,3.7,3.533333333333333,3.3,2.9,3.2,3.0083333333333333,2.9
1479100,2.2,2.5,2.355,2.2,3.2,3.5,3.3833333333333333,3.2,2.8,3.1,2.9466666666666668,2.8
1479101,3.2,3.5,3.3249999999999997,3.2,3.3,3.4,3.3333333333333335,3.3,2.1,2.2,2.1749999999999994,2.1
1479102,2.1,2.2,2.166666666666667,2.1,3.3,3.6,3.4166666666666674,3.3,3.1,3.4,3.266666666666666,3.1
1479103,2.0,2.1,2.05,2.0,3.3,3.75,3.4916666666666667,3.3,3.4,3.6,3.483333333333333,3.4
1479104,2.1,2.45,2.3166666666666664,2.1,3.1,3.5,3.3333333333333335,3.1,2.9,3.3,3.061666666666666,2.9
1479105,2.6,2.7,2.6366666666666667,2.6,3.1,3.6,3.383333333333334,3.1,2.5,2.7,2.595,2.5
1479106,2.9,3.0,2.966666666666667,2.9,3.0,3.5,3.341666666666667,3.0,2.25,2.5,2.3633333333333333,2.25
1479107,1.06,1.083,1.0738333333333334,1.06,9.5,15.0,11.5,9.5,22.0,51.0,34.0,22.0
1479108,1.67,1.8,1.7616666666666667,1.67,3.5,4.0,3.7583333333333333,3.5,4.1,5.0,4.466666666666667,4.1
1479109,1.4,1.45,1.433333333333333,1.4,4.0,4.8,4.368333333333333,4.0,6.75,8.5,7.541666666666667,6.75
1479110,1.4,1.45,1.4249999999999998,1.4,4.33,4.8,4.546666666666666,4.33,6.5,7.5,7.008333333333333,6.5
1479111,2.3,2.5,2.4250000000000003,2.3,3.2,3.5,3.4,3.2,2.7,2.9,2.808333333333333,2.7
1479112,1.8,1.85,1.8316666666666668,1.8,3.5,3.9,3.641666666666666,3.5,3.9,4.33,4.198333333333333,3.9
1479113,1.8,1.9,1.8321666666666667,1.8,3.4,4.0,3.6916666666666664,3.4,3.8,4.5,4.138833333333333,3.8
1479114,5.0,5.5,5.266666666666667,5.0,3.6,4.5,4.105,3.6,1.55,1.65,1.5925,1.55
1479115,2.0,2.1,2.025,2.0,3.3,3.5,3.4166666666666665,3.3,3.3,3.9,3.658333333333333,3.3
1479116,1.5,1.57,1.54,1.5,3.8,4.5,4.171666666666667,3.8,5.5,6.25,5.833333333333333,5.5
1479118,2.2,2.3,2.25,2.2,3.2,3.6,3.3833333333333333,3.2,3.0,3.3,3.133333333333333,3.0
1479119,1.85,2.05,1.9666666666666668,1.85,3.3,3.6,3.516666666666667,3.3,3.6,3.9,3.6999999999999997,3.6
1479120,9.0,13.0,11.125,9.0,5.5,6.5,6.0,5.5,1.22,1.25,1.24,1.22
1479121,2.5,2.6,2.5666666666666664,2.5,3.2,3.4,3.2999999999999994,3.2,2.62,2.9,2.7283333333333335,2.62
1479122,3.2,3.9,3.5999999999999996,3.2,3.3,3.6,3.4333333333333336,3.3,2.0,2.15,2.0500000000000003,2.0
1479123,2.0,2.1,2.058333333333333,2.0,3.3,3.7,3.466666666666667,3.3,3.4,3.7,3.516666666666666,3.4
1479124,3.0,4.0,3.4083333333333337,3.0,3.3,3.4,3.3666666666666667,3.3,2.1,2.25,2.1416666666666666,2.1
1479125,2.1,2.2,2.125,2.1,3.3,3.7,3.5500000000000003,3.3,3.2,3.3,3.2416666666666667,3.2
1479126,1.09,1.12,1.0999999999999999,1.09,8.0,13.0,9.75,8.0,16.0,31.0,21.25,16.0
1479127,1.4,1.44,1.4133333333333333,1.4,4.5,5.0,4.666666666666667,4.5,6.0,8.0,7.433333333333334,6.0
1479128,1.44,1.53,1.4783333333333335,1.44,3.75,4.75,4.305,3.75,5.5,7.5,6.666666666666667,5.5
1479129,1.85,2.0,1.9516666666666664,1.85,3.2,3.7,3.466666666666667,3.2,3.6,4.0,3.875,3.6
1479130,1.75,1.83,1.78,1.75,3.4,3.9,3.683333333333333,3.4,4.2,4.6,4.425,4.2
1479131,4.33,4.75,4.496666666666666,4.33,3.5,4.2,3.841666666666667,3.5,1.67,1.8,1.7283333333333333,1.67
1479133,2.65,2.8,2.733333333333333,2.65,3.1,3.4,3.2999999999999994,3.1,2.45,2.7,2.545,2.45
1479134,1.5,1.57,1.5333333333333334,1.5,3.75,4.3,4.008333333333334,3.75,5.6,7.0,6.266666666666667,5.6
1479135,1.55,1.7,1.6316666666666668,1.55,3.7,4.1,3.9666666666666663,3.7,4.5,6.0,5.208333333333333,4.5
1479136,1.36,1.4,1.366666666666667,1.36,4.4,5.4,4.9750000000000005,4.4,7.0,8.5,7.633333333333333,7.0
1479137,2.0,2.25,2.1333333333333333,2.0,3.3,3.4,3.383333333333333,3.3,3.2,3.6,3.383333333333333,3.2
1479138,4.2,4.5,4.45,4.2,3.5,3.9,3.6999999999999997,3.5,1.72,1.8,1.7616666666666667,1.72
1479139,3.2,3.6,3.3666666666666667,3.2,3.3,3.6,3.4500000000000006,3.3,2.0,2.2,2.1083333333333334,2.0
1479140,2.45,2.6,2.5166666666666666,2.45,3.1,3.4,3.3166666666666664,3.1,2.6,2.88,2.763333333333333,2.6
1479141,2.0,2.1,2.0749999999999997,2.0,3.2,3.6,3.4166666666666665,3.2,3.3,3.6,3.483333333333334,3.3
1479142,3.5,4.2,3.9499999999999997,3.5,3.3,3.8,3.5,3.3,1.83,2.0,1.9166666666666667,1.83
1479143,2.25,2.4,2.3116666666666665,2.25,3.3,3.5,3.3666666666666667,3.3,2.9,3.2,3.036666666666667,2.9
1479144,7.6,11.5,9.85,7.6,4.8,6.5,5.633333333333333,4.8,1.25,1.35,1.2866666666666668,1.25
1479145,1.29,1.33,1.3233333333333335,1.29,5.0,5.5,5.25,5.0,7.5,10.0,8.75,7.5
1479146,5.4,7.5,6.858333333333333,5.4,3.7,4.75,4.508333333333333,3.7,1.4,1.6,1.4516666666666664,1.4
1479147,2.0,2.1,2.058333333333333,2.0,3.3,3.5,3.4166666666666665,3.3,3.3,3.6,3.5,3.3
1479148,1.55,1.65,1.5899999999999999,1.55,3.6,4.2,3.9499999999999997,3.6,4.9,6.0,5.566666666666666,4.9
1479149,1.7,1.91,1.7983333333333331,1.7,3.4,3.75,3.608333333333334,3.4,4.2,4.5,4.405,4.2
1479150,2.4,2.62,2.565,2.4,3.1,3.6,3.35,3.1,2.55,2.75,2.6750000000000003,2.55
1479151,4.4,5.0,4.616666666666666,4.4,3.4,3.75,3.65,3.4,1.73,1.75,1.7466666666666668,1.73
1479152,2.65,2.8,2.75,2.65,3.2,3.6,3.4499999999999997,3.2,2.35,2.5,2.441666666666667,2.35
1479153,2.35,2.45,2.396666666666667,2.35,3.1,3.4,3.3333333333333335,3.1,2.7,3.2,2.93,2.7
1479154,1.1,1.12,1.1116666666666668,1.1,8.0,10.0,8.875,8.0,16.5,29.0,20.75,16.5
1479155,2.0,2.05,2.016666666666667,2.0,3.3,3.75,3.5083333333333333,3.3,3.5,3.6,3.566666666666667,3.5
1479157,1.5,1.55,1.5266666666666666,1.5,3.75,4.4,4.125,3.75,5.4,7.0,6.108333333333333,5.4
1479158,2.6,2.8,2.6916666666666664,2.6,3.1,3.5,3.3083333333333336,3.1,2.5,2.7,2.595,2.5
1479159,2.0,2.05,2.0250000000000004,2.0,3.4,3.8,3.5833333333333335,3.4,3.4,3.5,3.4499999999999997,3.4
1479160,1.75,1.8,1.7750000000000001,1.75,3.5,3.75,3.633333333333333,3.5,4.2,5.0,4.558333333333334,4.2
1479161,1.67,1.75,1.7066666666666663,1.67,3.4,3.9,3.658333333333333,3.4,4.5,5.25,4.916666666666667,4.5
1479162,7.3,12.0,9.508333333333333,7.3,4.4,5.75,5.3999999999999995,4.4,1.28,1.4,1.31,1.28
1479163,1.8,1.91,1.8616666666666666,1.8,3.3,3.75,3.558333333333333,3.3,3.7,4.33,4.138333333333333,3.7
1478999,1.15,1.17,1.1649999999999998,1.15,6.5,8.5,7.333333333333333,6.5,13.0,18.0,15.166666666666666,13.0
1479000,1.83,1.85,1.8366666666666667,1.83,3.45,3.75,3.566666666666667,3.45,4.0,4.5,4.26,4.0
1479001,3.1,3.5,3.3166666666666664,3.1,3.25,3.7,3.4250000000000003,3.25,2.05,2.2,2.1333333333333333,2.05
1479002,2.55,2.88,2.81,2.55,3.3,3.5,3.4,3.3,2.37,2.55,2.433333333333333,2.37
1479003,1.8,1.95,1.86,1.8,3.5,3.7,3.5500000000000003,3.5,4.0,4.33,4.176666666666667,4.0
1479004,2.3,2.4,2.3383333333333334,2.3,3.3,3.4,3.383333333333333,3.3,2.9,3.1,2.966666666666667,2.9
1479005,2.25,2.38,2.3299999999999996,2.25,3.25,3.4,3.358333333333333,3.25,2.88,3.12,3.0,2.88
1479006,2.0,2.1,2.0333333333333337,2.0,3.4,3.6,3.5,3.4,3.4,3.6,3.5,3.4
1479007,7.6,12.0,9.933333333333334,7.6,4.8,6.25,5.466666666666666,4.8,1.26,1.35,1.2933333333333332,1.26
1479164,1.5,1.62,1.5750000000000002,1.5,3.6,4.33,3.9716666666666662,3.6,5.0,6.1,5.683333333333334,5.0
1479165,2.55,2.7,2.6199999999999997,2.55,3.2,3.5,3.3416666666666663,3.2,2.55,2.75,2.64,2.55
1479166,2.3,2.5,2.396666666666667,2.3,3.1,3.4,3.3333333333333335,3.1,2.8,3.1,2.9133333333333327,2.8
1479167,1.72,1.83,1.7966666666666666,1.72,3.4,4.0,3.658333333333333,3.4,4.2,4.5,4.355,4.2
1479168,7.0,8.5,7.883333333333333,7.0,4.33,5.25,4.704999999999999,4.33,1.36,1.4,1.3866666666666667,1.36
1479169,9.25,15.0,11.875,9.25,5.2,7.0,6.2,5.2,1.2,1.27,1.23,1.2
1479170,2.6,2.9,2.705,2.6,3.1,3.5,3.3833333333333333,3.1,2.5,2.6,2.5166666666666666,2.5
1479172,2.5,2.8,2.6166666666666667,2.5,3.1,3.5,3.3499999999999996,3.1,2.55,2.7,2.6283333333333334,2.55
1479173,1.61,1.67,1.636666666666667,1.61,3.5,4.0,3.766666666666667,3.5,5.0,5.75,5.391666666666667,5.0
1479174,1.25,1.3,1.285,1.25,5.0,6.25,5.791666666666667,5.0,8.25,10.5,9.291666666666666,8.25
1479175,1.08,1.12,1.0933333333333335,1.08,8.0,11.0,9.666666666666666,8.0,16.0,41.0,24.75,16.0
1479176,2.05,2.15,2.108333333333333,2.05,3.25,3.6,3.391666666666667,3.25,3.3,3.5,3.4166666666666665,3.3
1479177,3.3,3.7,3.533333333333333,3.3,3.25,3.6,3.4583333333333335,3.25,2.0,2.1,2.058333333333333,2.0
1479178,1.9,2.05,1.9666666666666668,1.9,3.4,3.8,3.5749999999999997,3.4,3.5,3.8,3.6666666666666674,3.5
1479179,1.9,2.0,1.945,1.9,3.4,3.6,3.5250000000000004,3.4,3.75,4.0,3.8333333333333335,3.75
1479180,1.75,1.85,1.8133333333333332,1.75,3.4,3.75,3.5833333333333335,3.4,4.0,4.6,4.363333333333333,4.0
1479181,2.6,2.8,2.686666666666667,2.6,3.1,3.3,3.241666666666667,3.1,2.5,2.7,2.6199999999999997,2.5
1479182,2.38,2.5,2.4383333333333335,2.38,3.2,3.4,3.3166666666666664,3.2,2.65,3.12,2.8666666666666667,2.65
1479183,1.7,1.75,1.7233333333333334,1.7,3.6,4.0,3.75,3.6,4.5,4.8,4.65,4.5
1479184,1.8,1.95,1.9049999999999996,1.8,3.3,3.75,3.5749999999999997,3.3,3.6,4.0,3.858333333333333,3.6
1479185,2.4,2.75,2.6133333333333333,2.4,3.1,3.4,3.275,3.1,2.6,2.75,2.67,2.6
1479186,9.0,12.0,10.5,9.0,5.5,7.0,6.166666666666667,5.5,1.22,1.25,1.2449999999999999,1.22
1479187,2.3,2.45,2.391666666666667,2.3,3.1,3.5,3.35,3.1,2.8,3.1,2.8866666666666667,2.8
1479188,1.62,1.7,1.6566666666666665,1.62,3.4,4.0,3.716666666666667,3.4,4.7,6.0,5.325,4.7
1479189,2.75,3.25,3.033333333333333,2.75,3.1,3.4,3.275,3.1,2.3,2.4,2.366666666666667,2.3
1479190,7.0,9.0,7.866666666666667,7.0,4.2,5.5,4.958333333333333,4.2,1.33,1.4,1.37,1.33
1479191,1.7,1.75,1.7283333333333335,1.7,3.4,4.0,3.6999999999999997,3.4,4.5,5.0,4.7250000000000005,4.5
1479192,1.22,1.29,1.2633333333333334,1.22,5.0,6.5,6.0,5.0,8.5,12.0,10.166666666666666,8.5
1479193,1.18,1.2,1.1933333333333334,1.18,6.0,7.5,6.666666666666667,6.0,11.5,15.0,13.333333333333334,11.5
1479194,1.72,1.8,1.7616666666666667,1.72,3.5,3.8,3.6833333333333336,3.5,4.33,4.6,4.488333333333333,4.33
1479195,2.5,2.8,2.6466666666666665,2.5,3.1,3.6,3.4500000000000006,3.1,2.5,2.62,2.565,2.5
1479196,2.6,2.75,2.6916666666666664,2.6,3.1,3.6,3.3666666666666667,3.1,2.4,2.7,2.5833333333333335,2.4
1479197,1.75,1.8,1.7666666666666668,1.75,3.5,3.8,3.65,3.5,4.2,4.75,4.491666666666666,4.2
1479198,3.0,4.1,3.85,3.0,3.3,3.6,3.4749999999999996,3.3,1.85,1.95,1.8966666666666665,1.85
1479199,2.0,2.2,2.1083333333333334,2.0,3.3,3.6,3.4499999999999997,3.3,3.3,3.6,3.4,3.3
1479201,1.62,1.67,1.6350000000000005,1.62,3.55,4.0,3.7750000000000004,3.55,5.0,6.0,5.375,5.0
1479202,1.75,1.85,1.7966666666666666,1.75,3.6,4.2,3.8666666666666667,3.6,4.0,4.25,4.108333333333333,4.0
1479203,2.1,2.38,2.26,2.1,3.25,3.4,3.358333333333333,3.25,2.88,3.3,3.138333333333333,2.88
1479204,1.62,1.73,1.6766666666666667,1.62,3.8,4.0,3.8666666666666667,3.8,4.2,5.0,4.816666666666666,4.2
1479205,2.75,3.1,2.9583333333333335,2.75,3.3,3.5,3.4,3.3,2.25,2.4,2.3249999999999997,2.25
1479206,7.5,10.0,8.75,7.5,5.0,5.75,5.416666666666667,5.0,1.29,1.33,1.3133333333333332,1.29
1479207,1.85,1.95,1.888333333333333,1.85,3.45,3.75,3.5833333333333335,3.45,3.75,4.1,3.9583333333333335,3.75
1479208,7.1,9.0,8.058333333333334,7.1,4.5,5.25,4.966666666666667,4.5,1.33,1.4,1.3566666666666667,1.33
1479209,2.15,2.25,2.1916666666666664,2.15,3.2,3.5,3.3333333333333326,3.2,3.1,3.6,3.316666666666667,3.1
1479210,2.3,2.6,2.4616666666666664,2.3,3.3,3.5,3.3833333333333333,3.3,2.62,2.9,2.7816666666666667,2.62
1479211,1.33,1.4,1.37,1.33,4.5,5.25,4.925,4.5,7.2,9.0,7.908333333333334,7.2
1479212,1.14,1.17,1.16,1.14,6.5,8.0,7.416666666666667,6.5,13.0,19.0,15.416666666666666,13.0
1479213,2.25,2.5,2.4166666666666665,2.25,3.2,3.5,3.3833333333333333,3.2,2.7,3.1,2.8333333333333335,2.7
1479214,2.15,2.25,2.2083333333333335,2.15,3.3,3.6,3.4333333333333336,3.3,3.1,3.2,3.1533333333333338,3.1
1479215,2.25,2.6,2.3700000000000006,2.25,3.2,3.5,3.3666666666666667,3.2,2.6,3.25,2.9450000000000003,2.6
1479216,2.15,2.25,2.2083333333333335,2.15,3.2,3.5,3.3833333333333333,3.2,3.1,3.3,3.216666666666667,3.1
1479217,3.6,4.2,3.9166666666666665,3.6,3.2,3.7,3.5083333333333333,3.2,1.85,1.95,1.918333333333333,1.85
1479218,1.8,1.87,1.8383333333333336,1.8,3.3,3.75,3.5666666666666664,3.3,4.0,4.5,4.255,4.0
1479219,1.8,1.95,1.88,1.8,3.2,3.7,3.475,3.2,4.0,4.5,4.183333333333334,4.0
1479220,1.37,1.45,1.41,1.37,4.33,5.0,4.671666666666667,4.33,7.0,7.5,7.166666666666667,7.0
1479221,1.9,2.05,1.9916666666666665,1.9,3.2,3.6,3.4416666666666664,3.2,3.5,3.9,3.75,3.5
1479222,1.73,1.8,1.7550000000000001,1.73,3.5,4.2,3.8249999999999997,3.5,4.0,4.5,4.31,4.0
1479223,2.0,2.2,2.0749999999999997,2.0,3.3,3.7,3.5,3.3,3.1,3.6,3.375,3.1
1479224,4.75,5.0,4.8999999999999995,4.75,3.6,4.3,3.9500000000000006,3.6,1.61,1.7,1.663333333333333,1.61
1479225,1.9,2.2,2.066666666666667,1.9,3.2,3.6,3.4583333333333335,3.2,3.3,3.8,3.5,3.3
1479226,2.3,2.5,2.391666666666666,2.3,3.2,3.4,3.3333333333333335,3.2,2.8,3.0,2.8799999999999994,2.8
1479227,2.2,2.3,2.2416666666666667,2.2,3.3,3.4,3.3666666666666667,3.3,2.9,3.25,3.158333333333333,2.9
1479228,9.75,12.0,10.708333333333334,9.75,5.0,6.5,5.95,5.0,1.22,1.29,1.2566666666666666,1.22
1479229,1.44,1.5,1.472,1.44,4.5,4.75,4.67,4.5,5.5,6.5,6.15,5.5
1479230,3.1,3.25,3.13,3.1,3.4,3.5,3.46,3.4,2.2,2.25,2.23,2.2
1479231,2.55,2.75,2.6533333333333338,2.55,3.3,3.4,3.3749999999999996,3.3,2.45,2.62,2.5616666666666665,2.45
1479232,1.87,2.0,1.9316666666666666,1.87,3.3,4.0,3.6916666666666664,3.3,3.5,4.0,3.6916666666666664,3.5
1479233,2.4,2.5,2.466666666666667,2.4,3.25,3.4,3.3416666666666663,3.25,2.65,3.0,2.813333333333334,2.65
1479234,2.05,2.1,2.083333333333333,2.05,3.3,3.6,3.466666666666667,3.3,3.3,3.6,3.4166666666666665,3.3
1479235,2.9,3.6,3.2750000000000004,2.9,3.3,3.4,3.3666666666666667,3.3,2.1,2.3,2.183333333333333,2.1
1479236,2.6,2.7,2.626666666666667,2.6,3.2,3.4,3.3249999999999993,3.2,2.5,2.7,2.608333333333334,2.5
1479237,11.0,13.0,12.166666666666666,11.0,5.5,7.0,6.333333333333333,5.5,1.2,1.25,1.2183333333333333,1.2
1479238,1.14,1.18,1.1583333333333332,1.14,7.0,8.5,7.875,7.0,11.0,15.0,14.0,11.0
1479239,1.67,1.85,1.7933333333333332,1.67,3.55,3.75,3.633333333333334,3.55,4.0,5.0,4.416666666666667,4.0
1479240,1.72,1.75,1.74,1.72,3.4,3.9,3.641666666666667,3.4,4.33,5.0,4.68,4.33
1479242,1.33,1.4,1.3816666666666668,1.33,4.4,5.25,4.941666666666666,4.4,6.5,9.0,7.633333333333333,6.5
1479243,4.5,4.8,4.6499999999999995,4.5,3.5,4.0,3.8666666666666667,3.5,1.66,1.75,1.705,1.66
1479244,1.83,1.92,1.8866666666666667,1.83,3.4,3.75,3.5666666666666664,3.4,3.8,4.1,3.9499999999999997,3.8
1479245,1.8,1.87,1.8216666666666665,1.8,3.5,3.75,3.641666666666667,3.5,4.0,4.5,4.2,4.0
1479246,2.05,2.2,2.141666666666666,2.05,3.1,3.5,3.3166666666666664,3.1,3.3,3.5,3.4166666666666665,3.3
1479247,2.3,2.45,2.3716666666666666,2.3,3.1,3.4,3.2916666666666665,3.1,2.85,3.1,2.9916666666666667,2.85
1479248,1.44,1.53,1.4866666666666666,1.44,4.0,4.75,4.4433333333333325,4.0,5.5,6.6,6.1000000000000005,5.5
1479249,1.8,2.0,1.8516666666666666,1.8,3.3,3.75,3.6500000000000004,3.3,3.6,4.4,4.088333333333334,3.6
1479250,3.3,3.75,3.5750000000000006,3.3,3.2,3.7,3.5000000000000004,3.2,1.91,2.1,2.0016666666666665,1.91
1479251,3.0,3.4,3.2916666666666665,3.0,3.1,3.5,3.35,3.1,2.1,2.25,2.1833333333333336,2.1
1479252,7.3,9.0,7.966666666666666,7.3,3.8,5.0,4.7,3.8,1.33,1.44,1.3883333333333334,1.33
1479253,3.0,3.5,3.275,3.0,3.3,3.7,3.466666666666667,3.3,2.05,2.25,2.1333333333333333,2.05
1479254,2.4,2.62,2.548333333333334,2.4,3.1,3.4,3.283333333333333,3.1,2.6,2.88,2.7383333333333333,2.6
1479255,2.37,2.5,2.4450000000000003,2.37,3.1,3.5,3.3166666666666664,3.1,2.75,2.9,2.8333333333333335,2.75
1479257,2.3,2.55,2.388333333333333,2.3,3.2,3.75,3.5,3.2,2.55,3.1,2.8049999999999997,2.55
1479008,1.2,1.25,1.2183333333333333,1.2,5.5,6.75,6.208333333333333,5.5,12.0,13.0,12.166666666666666,12.0
1479009,1.08,1.12,1.1033333333333335,1.08,8.0,11.0,9.291666666666666,8.0,16.0,26.0,22.666666666666668,16.0
1479010,1.6,1.7,1.655,1.6,3.8,4.0,3.9,3.8,4.8,5.2,5.0,4.8
1479011,2.55,2.75,2.6333333333333333,2.55,3.4,3.75,3.5500000000000003,3.4,2.38,2.6,2.521666666666667,2.38
1479012,1.75,1.85,1.8016666666666667,1.75,3.5,3.9,3.683333333333333,3.5,3.9,4.5,4.288333333333334,3.9
1479013,2.55,2.75,2.63,2.55,3.3,3.5,3.4166666666666665,3.3,2.5,2.62,2.5850000000000004,2.5
1479014,2.3,2.4,2.3583333333333334,2.3,3.3,3.4,3.3499999999999996,3.3,2.75,3.12,2.953333333333333,2.75
1479015,2.65,2.88,2.7383333333333333,2.65,3.3,3.5,3.3666666666666667,3.3,2.45,2.6,2.525,2.45
1479016,1.85,1.95,1.8849999999999998,1.85,3.45,3.75,3.641666666666667,3.45,3.8,4.0,3.9166666666666665,3.8
1479258,1.5,1.65,1.5733333333333333,1.5,3.8,4.5,4.138333333333334,3.8,4.8,6.0,5.466666666666666,4.8
1479259,1.65,1.73,1.675,1.65,3.6,4.0,3.8249999999999997,3.6,4.75,5.4,4.958333333333333,4.75
1479260,1.83,1.95,1.8966666666666665,1.83,3.3,3.75,3.5749999999999997,3.3,3.8,4.0,3.933333333333333,3.8
1479261,1.6,1.67,1.6400000000000003,1.6,3.6,4.0,3.8249999999999997,3.6,5.0,5.5,5.25,5.0
